sep=,
409.054717192825,1.98211544775049,409.054717192825,0.00188444458255661,,
408.268660320945,1.98261814266186,408.268660320945,0.00197168650426757,,
407.482603449065,1.98312440439579,407.482603449065,0.00206122272732012,,
406.696546577184,1.98363425247881,406.696546577184,0.00215307712513094,,
405.910489705303,1.98414770688243,405.910489705303,0.00224727392152192,,
405.124432833422,1.9846647880209,405.124432833422,0.00234383769738256,,
404.338375961541,1.98518551674938,404.338375961541,0.00244279339714359,,
403.552319089661,1.98570991436258,403.552319089661,0.00254416633569219,,
402.766262217779,1.98623800259376,402.766262217779,0.00264798220532256,,
401.980205345898,1.98676980361416,401.980205345898,0.00275426708278767,,
401.194148474018,1.98730534003266,401.194148474018,0.00286304743637562,,
400.408091602136,1.98784463489594,400.408091602136,0.00297435013369603,,
399.622034730256,1.98838771168878,399.622034730256,0.00308820244889232,,
398.835977858376,1.98893459433479,398.835977858376,0.00320463207056539,,
398.049920986495,1.98948530719739,398.049920986495,0.00332366710966295,,
397.263864114613,1.99003987508097,397.263864114613,0.00344533610742355,,
396.477807242733,1.99059832323247,396.477807242733,0.00356966804396412,,
395.691750370853,1.99116067734305,395.691750370853,0.00369669234630965,,
394.905693498971,1.99172696355013,394.905693498971,0.0038264388974379,,
394.119636627091,1.99229720843953,394.119636627091,0.00395893804480443,,
393.33357975521,1.99287143904795,393.33357975521,0.00409422060960772,,
392.547522883329,1.99344968286559,392.547522883329,0.00423231789591976,,
391.761466011448,1.99403196783898,391.761466011448,0.00437326170020756,,
390.975409139567,1.99461832237406,390.975409139567,0.00451708432089668,,
390.189352267686,1.99520877533939,390.189352267686,0.00466381856846554,,
389.403295395806,1.99580335606956,389.403295395806,0.00481349777537051,,
388.617238523925,1.99640209436887,388.617238523925,0.00496615580651161,,
387.831181652044,1.99700502051504,387.831181652044,0.0051218270698412,,
387.045124780164,1.99761216526324,387.045124780164,0.005280546527178,,
386.259067908283,1.99822355985018,386.259067908283,0.0054423497053273,,
385.473011036401,1.99883923599848,385.473011036401,0.00560727270745684,,
384.686954164521,1.99945922592107,384.686954164521,0.00577535222469867,,
383.90089729264,2.0000835623259,383.90089729264,0.00594662554813105,,
383.11484042076,2.00071227842069,383.11484042076,0.00612113058077888,,
382.328783548879,2.00134540791792,382.328783548879,0.0062989058503635,,
381.542726676997,2.00198298503993,381.542726676997,0.00647999052188996,,
380.756669805117,2.0026250445242,380.756669805117,0.00666442441079423,,
379.970612933236,2.00327162162878,379.970612933236,0.00685224799633609,,
379.184556061355,2.00392275213786,379.184556061355,0.00704350243527709,,
378.398499189475,2.00457847236752,378.398499189475,0.00723822957604918,,
377.612442317594,2.00523881917158,377.612442317594,0.0074364719729687,,
376.826385445712,2.00590382994767,376.826385445712,0.00763827290123615,,
376.040328573832,2.00657354264337,376.040328573832,0.00784367637174322,,
375.254271701952,2.00724799576257,375.254271701952,0.00805272714677023,,
374.46821483007,2.00792722837195,374.46821483007,0.00826547075579111,,
373.68215795819,2.00861128010755,373.68215795819,0.0084819535116091,,
372.896101086309,2.00930019118162,372.896101086309,0.00870222252714604,,
372.110044214428,2.00999400238944,372.110044214428,0.00892632573253538,,
371.323987342547,2.01069275511649,371.323987342547,0.00915431189236929,,
370.537930470666,2.01139649134555,370.537930470666,0.00938623062391551,,
369.751873598786,2.01210525366412,369.751873598786,0.00962213241533495,,
368.965816726905,2.01281908527189,368.965816726905,0.0098620686444971,,
368.179759855024,2.01353802998841,368.179759855024,0.01010609159845,,
367.393702983144,2.01426213226083,367.393702983144,0.0103542544930397,,
366.607646111262,2.01499143717186,366.607646111262,0.0106066114933235,,
365.821589239382,2.01572599044786,365.821589239382,0.010863217734431,,
365.035532367501,2.016465838467,365.035532367501,0.0111241293427937,,
364.24947549562,2.01721102826773,364.24947549562,0.0113894034581747,,
363.463418623739,2.01796160755716,363.463418623739,0.0116590982561118,,
362.677361751859,2.01871762471981,362.677361751859,0.0119332729709636,,
361.891304879977,2.01947912882637,361.891304879977,0.0122119879195723,,
361.105248008097,2.02024616964264,361.105248008097,0.0124953045254871,,
360.319191136216,2.0210187976386,360.319191136216,0.0127832853439795,,
359.533134264335,2.02179706399766,359.533134264335,0.0130759940875028,,
358.747077392454,2.02258102062602,358.747077392454,0.0133734956519852,,
357.961020520573,2.02337072016216,357.961020520573,0.0136758561437138,,
357.174963648693,2.02416621598649,357.174963648693,0.0139831429070037,,
356.388906776812,2.02496756223118,356.388906776812,0.014295424552593,,
355.602849904931,2.02577481379005,355.602849904931,0.0146127709866971,,
354.81679303305,2.02658802632861,354.81679303305,0.0149352534410082,,
354.03073616117,2.02740725629436,354.03073616117,0.0152629445034053,,
353.244679289289,2.028232560927,353.244679289289,0.0155959181494329,,
352.458622417408,2.02906399826902,352.458622417408,0.0159342497747711,,
351.672565545527,2.02990162717624,351.672565545527,0.0162780162284847,,
350.886508673647,2.03074550732854,350.886508673647,0.0166272958472097,,
350.100451801765,2.03159569924078,350.100451801765,0.0169821684903133,,
349.314394929885,2.03245226427374,349.314394929885,0.0173427155759217,,
348.528338058003,2.03331526464523,348.528338058003,0.0177090201180664,,
347.742281186123,2.03418476344139,347.742281186123,0.0180811667647342,,
346.956224314243,2.03506082462797,346.956224314243,0.0184592418370733,,
346.170167442362,2.03594351306182,346.170167442362,0.0188433333696155,,
345.38411057048,2.03683289450249,345.38411057048,0.0192335311516825,,
344.5980536986,2.03772903562388,344.5980536986,0.0196299267699254,,
343.811996826719,2.03863200402606,343.811996826719,0.0200326136520163,,
343.025939954838,2.0395418682471,343.025939954838,0.020441687111667,,
342.239883082958,2.04045869777512,342.239883082958,0.0208572443948621,,
341.453826211076,2.04138256306027,341.453826211076,0.0212793847274118,,
340.667769339196,2.04231353552691,340.667769339196,0.0217082093638567,,
339.881712467315,2.04325168758582,339.881712467315,0.0221438216378004,,
339.095655595434,2.04419709264646,339.095655595434,0.0225863270136767,,
338.309598723554,2.04514982512931,338.309598723554,0.0230358331399933,,
337.523541851672,2.04610996047826,337.523541851672,0.023492449904112,,
336.737484979792,2.047077575173,336.737484979792,0.0239562894886576,,
335.951428107911,2.04805274674152,335.951428107911,0.0244274664295667,,
335.16537123603,2.0490355537725,335.16537123603,0.0249060976757457,,
334.379314364149,2.05002607592785,334.379314364149,0.0253923026506324,,
333.593257492268,2.05102439395514,333.593257492268,0.0258862033154079,,
332.807200620388,2.05203058970007,332.807200620388,0.0263879242342272,,
332.021143748507,2.05304474611883,332.021143748507,0.0268975926412365,,
331.235086876626,2.05406694729052,331.235086876626,0.0274153385097404,,
330.449030004745,2.05509727842941,330.449030004745,0.0279412946232751,,
329.662973132865,2.05613582589715,329.662973132865,0.0284755966489436,,
328.876916260984,2.05718267721487,328.876916260984,0.0290183832128968,,
328.090859389103,2.05823792107516,328.090859389103,0.0295697959780586,,
327.304802517222,2.05930164735393,327.304802517222,0.0301299797242969,,
326.518745645341,2.06037394712202,326.518745645341,0.0306990824309169,,
325.73268877346,2.0614549126567,325.73268877346,0.0312772553617991,,
324.94663190158,2.06254463745288,324.94663190158,0.031864653153018,,
324.160575029699,2.06364321623415,324.160575029699,0.0324614339032321,,
323.374518157818,2.06475074496343,323.374518157818,0.033067759266805,,
322.588461285937,2.06586732085339,322.588461285937,0.0336837945498679,,
321.802404414056,2.06699304237649,321.802404414056,0.0343097088092965,,
321.016347542176,2.0681280092746,321.016347542176,0.034945674954809,,
320.230290670295,2.06927232256828,320.230290670295,0.0355918698542333,,
319.444233798414,2.07042608456545,319.444233798414,0.0362484744420859,,
318.658176926534,2.0715893988697,318.658176926534,0.0369156738315529,,
317.872120054652,2.07276237038791,317.872120054652,0.0375936574300054,,
317.086063182771,2.07394510533728,317.086063182771,0.0382826190581733,,
316.300006310891,2.07513771125177,316.300006310891,0.0389827570731184,,
315.51394943901,2.07634029698766,315.51394943901,0.039694274495086,,
314.727892567129,2.07755297272848,314.727892567129,0.0404173791384439,,
313.941835695249,2.0787758499889,313.941835695249,0.0411522837468096,,
313.155778823368,2.08000904161784,313.155778823368,0.041899206132535,,
312.369721951487,2.08125266180051,312.369721951487,0.0426583693206603,,
311.583665079606,2.08250682605929,311.583665079606,0.0434300016975719,,
310.797608207725,2.08377165125358,310.797608207725,0.0442143371644665,,
310.011551335844,2.08504725557823,310.011551335844,0.0450116152957849,,
309.225494463964,2.08633375856069,309.225494463964,0.0458220815028997,,
308.439437592082,2.08763128105667,308.439437592082,0.0466459872030821,,
307.653380720202,2.0889399452442,307.653380720202,0.047483589994086,,
306.867323848321,2.090259874616,306.867323848321,0.048335153834467,,
306.08126697644,2.09159119397,306.08126697644,0.0492009492298591,,
305.29521010456,2.09293402939792,305.29521010456,0.050081253425429,,
304.509153232679,2.09428850827177,304.509153232679,0.0509763506047682,,
303.723096360798,2.095654759228,303.723096360798,0.0518865320953699,,
302.937039488917,2.0970329121493,302.937039488917,0.0528120965810054,,
302.150982617037,2.09842309814382,302.150982617037,0.053753350321233,,
301.364925745156,2.09982544952157,301.364925745156,0.0547106073782661,,
300.578868873275,2.10124009976783,300.578868873275,0.0556841898515253,,
299.792812001394,2.10266718351343,299.792812001394,0.0566744281200784,,
299.006755129513,2.10410683650162,299.006755129513,0.0576816610933413,,
298.220698257633,2.10555919555124,298.220698257633,0.0587062364702627,,
297.434641385751,2.10702439851608,297.434641385751,0.0597485110073603,,
296.648584513871,2.10850258424,296.648584513871,0.0608088507958902,,
295.86252764199,2.1099938925077,295.86252764199,0.0618876315485146,,
295.076470770109,2.11149846399062,295.076470770109,0.0629852388957956,,
294.290413898229,2.1130164401879,294.290413898229,0.0641020686928487,,
293.504357026348,2.1145479633618,293.504357026348,0.065238527336613,,
292.718300154467,2.11609317646744,292.718300154467,0.066395032093996,,
291.932243282586,2.1176522230763,291.932243282586,0.067572011441406,,
291.146186410705,2.11922524729314,291.146186410705,0.0687699054160036,,
290.360129538824,2.12081239366592,290.360129538824,0.0699891659791735,,
289.574072666944,2.1224138070882,289.574072666944,0.0712302573925486,,
288.788015795063,2.12402963269349,288.788015795063,0.0724936566071624,,
288.001958923182,2.12566001574113,288.001958923182,0.0737798536661137,,
287.215902051301,2.12730510149302,287.215902051301,0.075089352121271,,
286.42984517942,2.1289650350806,286.42984517942,0.0764226694644918,,
285.643788307539,2.13063996136154,285.643788307539,0.0777803375739105,,
284.857731435659,2.13233002476528,284.857731435659,0.0791629031757797,,
284.071674563778,2.13403536912687,284.071674563778,0.0805709283224618,,
283.285617691897,2.13575613750815,283.285617691897,0.0820049908871085,,
282.499560820016,2.1374924720056,282.499560820016,0.0834656850756027,,
281.713503948135,2.13924451354382,281.713503948135,0.0849536219564068,,
280.927447076254,2.1410124016538,280.927447076254,0.0864694300088803,,
280.141390204374,2.14279627423496,280.141390204374,0.0880137556907129,,
279.355333332493,2.14459626729981,279.355333332493,0.0895872640251616,,
278.569276460612,2.14641251470013,278.569276460612,0.0911906392086599,,
277.783219588732,2.1482451478335,277.783219588732,0.09282458523959,,
276.99716271685,2.15009429532877,276.99716271685,0.094489826568816,,
276.21110584497,2.15196008270917,276.21110584497,0.0961871087727279,,
275.425048973089,2.15384263203152,275.425048973089,0.0979171992494895,,
274.638992101208,2.15574206149999,274.638992101208,0.0996808879392474,,
273.852935229327,2.15765848505274,273.852935229327,0.101478988068976,,
273.066878357447,2.15959201191957,273.066878357447,0.103312336922773,,
272.280821485566,2.16154274614883,272.280821485566,0.105181796638301,,
271.494764613685,2.16351078610131,271.494764613685,0.10708825503012,,
270.708707741804,2.16549622390915,270.708707741804,0.109032626440704,,
269.922650869923,2.16749914489736,269.922650869923,0.111015852619844,,
269.136593998043,2.16951962696547,269.136593998043,0.113038903633168,,
268.350537126162,2.1715577399267,268.350537126162,0.115102778800555,,
267.564480254281,2.17361354480182,267.564480254281,0.11720850766508,,
266.7784233824,2.17568709306475,266.7784233824,0.119357150993209,,
265.992366510519,2.17777842583665,265.992366510519,0.1215498018069,,
265.206309638638,2.1798875730251,265.206309638638,0.123787586448198,,
264.420252766757,2.18201455240487,264.420252766757,0.126071665676923,,
263.634195894877,2.18415936863621,263.634195894877,0.128403235801929,,
262.848139022996,2.1863220122167,262.848139022996,0.130783529846423,,
262.062082151115,2.18850245836225,262.062082151115,0.133213818747657,,
261.276025279234,2.19070066581254,261.276025279234,0.135695412591331,,
260.489968407354,2.19291657555594,260.489968407354,0.138229661880825,,
259.703911535473,2.19515010946869,259.703911535473,0.140817958841329,,
258.917854663592,2.19740116886255,258.917854663592,0.143461738758782,,
258.131797791711,2.19966963293511,258.131797791711,0.146162481353323,,
257.34574091983,2.20195535711628,257.34574091983,0.148921712186848,,
256.55968404795,2.20425817130413,256.55968404795,0.151741004103972,,
255.773627176069,2.20657787798307,255.773627176069,0.154621978705514,,
254.987570304188,2.20891425021646,254.987570304188,0.157566307853297,,
254.201513432307,2.2112670295057,254.201513432307,0.160575715204789,,
253.415456560426,2.21363592350715,253.415456560426,0.163651977775703,,
252.629399688546,2.2160206035976,252.629399688546,0.166796927528346,,
251.843342816665,2.21842070227875,251.843342816665,0.170012452982975,,
251.057285944784,2.22083581041028,251.057285944784,0.173300500848992,,
250.271229072903,2.22326547426073,250.271229072903,0.176663077672194,,
249.485172201022,2.22570919236461,249.485172201022,0.180102251493684,,
248.699115329142,2.22816641217354,248.699115329142,0.183620153515327,,
247.913058457261,2.23063652648874,247.913058457261,0.187218979765898,,
247.12700158538,2.23311886966107,247.12700158538,0.190900992761071,,
246.340944713499,2.23561271354469,246.340944713499,0.194668523149593,,
245.554887841618,2.23811726318897,245.554887841618,0.198523971336704,,
244.768830969737,2.24063165225327,244.768830969737,0.202469809074821,,
243.982774097857,2.24315493812783,243.982774097857,0.206508581010072,,
243.196717225976,2.2456860967437,243.196717225976,0.210642906171773,,
242.410660354095,2.24822401705352,242.410660354095,0.214875479390374,,
241.624603482214,2.25076749516462,241.624603482214,0.219209072627452,,
240.838546610333,2.25331522810485,240.838546610333,0.223646536199511,,
240.052489738453,2.25586580720091,240.052489738453,0.228190799874902,,
239.266432866572,2.25841771104875,239.266432866572,0.232844873820977,,
238.480375994691,2.26096929805429,238.480375994691,0.237611849375733,,
237.69431912281,2.26351879852307,237.69431912281,0.242494899615373,,
236.908262250929,2.26606430627638,236.908262250929,0.24749727968598,,
236.122205379049,2.2686037697717,236.122205379049,0.252622326863928,,
235.336148507168,2.27113498270506,235.336148507168,0.257873460305906,,
234.550091635287,2.27365557407295,234.550091635287,0.263254180445185,,
233.764034763406,2.27616299767217,233.764034763406,0.268768067986251,,
232.977977891525,2.27865452101645,232.977977891525,0.274418782444994,,
232.191921019645,2.28112721364987,232.191921019645,0.280210060176312,,
231.405864147764,2.28357793483874,231.405864147764,0.286145711825299,,
230.619807275883,2.28600332062523,230.619807275883,0.292229619131924,,
229.833750404002,2.2883997702292,229.833750404002,0.298465731012597,,
229.047693532121,2.29076343178732,229.047693532121,0.304858058834936,,
228.261636660241,2.29309018742301,228.261636660241,0.311410670794508,,
227.47557978836,2.29537563764546,227.47557978836,0.318127685294527,,
226.689522916479,2.29761508508189,226.689522916479,0.325013263221066,,
225.903466044598,2.29980351755426,225.903466044598,0.3320715989977,,
225.117409172717,2.30193559052003,225.117409172717,0.339306910294575,,
224.331352300837,2.30400560890625,224.331352300837,0.346723426257613,,
219.615011069552,2.31475466335871,219.615011069552,0.39526232985365,,
218.828954197671,2.31619734717146,218.828954197671,0.404063362948622,,
218.04289732579,2.31751746282795,218.04289732579,0.413077823968624,,
217.256840453909,2.31870527559125,217.256840453909,0.422309193280559,,
216.470783582028,2.31975050246231,216.470783582028,0.431760727730894,,
215.684726710148,2.32064229409404,215.684726710148,0.441435421332449,,
214.898669838267,2.32136921799971,214.898669838267,0.451335962301109,,
214.112612966386,2.32191924342895,214.112612966386,0.461464686266391,,
213.326556094505,2.32227972833191,213.326556094505,0.471823525498298,,
212.540499222624,2.32243740888302,212.540499222624,0.482413954017701,,
211.754442350744,2.3223783920884,211.754442350744,0.493236928490257,,
210.968385478863,2.3220881520553,210.968385478863,0.504292824845563,,
210.182328606982,2.3215515305567,210.182328606982,0.515581370614754,,
209.396271735101,2.32075274257864,209.396271735101,0.527101573042722,,
208.610214863221,2.31967538758986,208.610214863221,0.538851643106157,,
207.82415799134,2.31830246732126,207.82415799134,0.550828915656939,,
207.038101119459,2.31661641088502,207.038101119459,0.563029766013077,,
206.252044247578,2.31459910809564,206.252044247578,0.575449523436462,,
205.465987375697,2.31223195187704,205.465987375697,0.588082382069017,,
204.679930503816,2.30949589064519,204.679930503816,0.600921310045926,,
203.893873631936,2.30637149154353,203.893873631936,0.613957957665495,,
203.107816760055,2.30283901537178,203.107816760055,0.627182565669092,,
202.321759888174,2.29887850398657,202.321759888174,0.640583874868232,,
201.535703016293,2.29446988085741,201.535703016293,0.654149038546864,,
200.749646144412,2.28959306533207,200.749646144412,0.667863539260348,,
199.963589272532,2.2842281009967,199.963589272532,0.681711111842815,,
199.177532400651,2.27835529830491,199.177532400651,0.695673674615531,,
198.39147552877,2.27195539139496,198.39147552877,0.709731270951377,,
197.605418656889,2.26500970871422,197.605418656889,0.723862023486458,,
196.819361785008,2.25750035672618,196.819361785008,0.738042103368307,,
196.033304913128,2.24941041559062,196.033304913128,0.75224571698054,,
195.247248041247,2.24072414528788,195.247248041247,0.766445112574876,,
194.461191169366,2.2314272002118,194.461191169366,0.780610609162295,,
193.675134297485,2.22150684979411,193.675134297485,0.794710649855481,,
192.889077425604,2.21095220225986,192.889077425604,0.808711881606364,,
192.103020553724,2.19975442816721,192.103020553724,0.822579262939323,,
191.316963681843,2.18790697997333,191.316963681843,0.836276200839846,,
